mean_test_AUC,std_test_AUC,rank_test_AUC,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_precision,std_test_precision,rank_test_precision,mean_test_recall,std_test_recall,rank_test_recall,mean_test_f1,std_test_f1,rank_test_f1,params,true_rate,modelname,seed
0.9917621527777778,0.005543454703187937,3,0.98275,0.0034820970692960368,3,0.9773798318998764,0.019129204371369155,3,0.8474999999999999,0.03201562118716424,2,0.9073801845078373,0.019555045512944493,3,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.1,RF,1
0.9964913194444446,0.0031469924434359433,2,0.9845,0.0029154759474226545,1,0.980771034353398,0.02500009533586845,2,0.8625,0.01767766952966367,1,0.9175939737361516,0.015053107713144139,1,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 15, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.1,RF,1
0.998234375,0.0005693968052566085,1,0.984,0.0028939592256975615,2,0.9917808219178081,0.016438356164383584,1,0.8474999999999999,0.03201562118716425,2,0.9134645464057227,0.017337647810462452,2,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.1,RF,1
0.6348333333333332,0.1878012644829801,1,0.9165000000000001,0.03300000000000001,1,0.1868421052631579,0.37368421052631573,1,0.1775,0.355,1,0.18205128205128202,0.36410256410256403,1,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (10, 10), 'max_fun': 15000, 'max_iter': 500, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",0.1,NN,1
0.9956875000000001,0.003782182506686964,10,0.9862500000000001,0.004330127018922185,10,0.9586134630037071,0.029591812028925257,4,0.9025000000000001,0.03482097069296029,10,0.9290888952205301,0.022835501375885806,10,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9983333333333334,0.001213540424812643,7,0.9897500000000001,0.0039051248379533233,8,0.9549690481517636,0.02682608613124925,7,0.9425000000000001,0.016955824957813163,7,0.9485437486717242,0.019069977204179082,8,"{'C': 2.7825594022071245, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9987430555555556,0.0013484387405577755,3,0.9907499999999999,0.004227883631321935,3,0.9600382122765574,0.02880062378115682,3,0.9475,0.014577379737113247,5,0.9536252988694247,0.020606144306038007,4,"{'C': 7.742636826811269, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9978472222222223,0.002235286036533957,9,0.9892499999999999,0.0035881750236018348,9,0.957391371315422,0.026931680228366766,6,0.9349999999999999,0.025495097567963938,9,0.9456577349935618,0.018028326764179484,9,"{'C': 21.544346900318832, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9987881944444444,0.0013017082793177624,1,0.992,0.004301162633521307,1,0.9654681041595788,0.03245680711789198,1,0.9549999999999998,0.010000000000000014,3,0.9600538706425837,0.020819716592514474,1,"{'C': 59.94842503189409, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9981805555555556,0.0018603595082671348,8,0.9905000000000002,0.003674234614174757,5,0.9535219091425619,0.03013261904028022,8,0.9525,0.018371173070873853,4,0.9526647262864865,0.017481918125865595,5,"{'C': 166.81005372000593, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9987569444444443,0.001265509492137982,2,0.99025,0.002893959225697562,7,0.9602363215287932,0.02773909844249713,2,0.9425000000000001,0.012747548783981951,7,0.9509857403215672,0.013685919454726027,7,"{'C': 464.15888336127773, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9987152777777778,0.0011846843650327719,4,0.9904999999999999,0.0030207614933986577,6,0.9578737717978225,0.027016751703119644,5,0.9475,0.009354143466934856,5,0.9524378290428649,0.014322841530694099,6,"{'C': 1291.5496650148827, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9984166666666667,0.0018636293597258464,6,0.9907499999999999,0.0030207614933986555,3,0.953424216345903,0.02569774272188275,10,0.9550000000000001,0.018708286933869726,2,0.9538964894289247,0.014486575021822356,3,"{'C': 3593.813663804626, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.9986076388888889,0.0013318767362005379,5,0.991,0.004358898943540667,2,0.9534979451442867,0.030747519230693434,9,0.9575000000000001,0.016955824957813198,1,0.9552986842456329,0.020958803218104106,2,"{'C': 10000.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,1
0.988547794117647,0.010241531623126765,1,0.98925,0.0032210246816812937,2,0.9604936190928797,0.009065222573041983,2,0.9683333333333334,0.02380476142847616,1,0.9641901595393936,0.011085446831756697,2,"{'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.15,DT,0
0.9854215686274511,0.010530703214106072,2,0.9897499999999999,0.003000000000000001,1,0.9685491515603075,0.016336500302202725,1,0.9633333333333333,0.017950549357115028,2,0.9657321767308187,0.009984372549747845,1,"{'max_depth': 8, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.15,DT,0
0.9970968137254903,0.002365546555359806,3,0.9814999999999999,0.005777110004145676,2,0.9928774928774928,0.006481090123121004,1,0.8833333333333334,0.0447213595499958,2,0.9341550351778827,0.02186845216597032,2,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.15,RF,0
0.9987659313725491,0.0008447761801223615,2,0.9834999999999999,0.0043588989435406926,1,0.9879193060973384,0.012617853904603757,3,0.9016666666666667,0.04027681991198192,1,0.9420638730832493,0.016862820391641366,1,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 15, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.15,RF,0
0.9988321078431373,0.0007475751361558319,1,0.9809999999999999,0.003391164991562614,3,0.9927235971575594,0.006719994516271868,2,0.8800000000000001,0.028185890875479607,3,0.9326286653372667,0.013141097122638622,3,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.15,RF,0
0.6607573529411764,0.17653596154323087,1,0.8717499999999999,0.042877733149036715,1,0.3716666666666667,0.45739601125404566,1,0.1733333333333333,0.34251520647507994,1,0.17497245179063362,0.3417404050050649,1,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (10, 10), 'max_fun': 15000, 'max_iter': 500, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",0.15,NN,0
0.9992647058823529,0.00035169647074651195,10,0.99,0.002850438562747862,10,0.9703254619327153,0.01919817609357412,7,0.9633333333333333,0.015456030825826163,10,0.9665874671003895,0.009305165830046742,10,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.999389705882353,0.0004124206959523631,5,0.9904999999999999,0.0018708286933869782,8,0.9674543498348569,0.01983092611984785,8,0.97,0.01632993161855453,6,0.9684195900035448,0.005999768306828316,8,"{'C': 2.7825594022071245, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.9993848039215687,0.0004754775619910479,6,0.99175,0.002573907535246747,4,0.9739879018610529,0.02137942243338236,4,0.9716666666666667,0.015456030825826177,4,0.9725356117774432,0.008292474465977185,4,"{'C': 7.742636826811269, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.9993014705882354,0.0006443794794178366,9,0.9915,0.0027838821814150055,5,0.9739579168535567,0.02136720196581819,5,0.97,0.01795054935711501,6,0.9716556983263072,0.009120564866054299,5,"{'C': 21.544346900318832, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.9995318627450981,0.00042213823807079346,1,0.99225,0.0012247448713916173,2,0.9787542834106027,0.017583778102957037,1,0.97,0.01795054935711501,6,0.9740504253194947,0.004128298179704629,2,"{'C': 59.94842503189409, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.9993235294117646,0.0005236386388222653,7,0.9907499999999999,0.0016955824957813202,7,0.9655148731859919,0.011251712728194955,10,0.9733333333333333,0.013333333333333317,3,0.9692833281050752,0.00563244306793804,7,"{'C': 166.81005372000593, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.9993210784313726,0.0005797281077967809,8,0.99025,0.0021505813167606753,9,0.965727510851399,0.01818906026211151,9,0.97,0.01632993161855453,6,0.9675978993222938,0.006947250486912807,9,"{'C': 464.15888336127773, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.999529411764706,0.00038077855854781907,2,0.992,0.0015000000000000198,3,0.9740341231655221,0.019704280757282536,3,0.9733333333333334,0.016996731711975965,2,0.9733588140337488,0.0048126296903995116,3,"{'C': 1291.5496650148827, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.999450980392157,0.0004713535443625654,3,0.99125,0.0020916500663351843,6,0.9710900170536535,0.02549167740763281,6,0.9716666666666667,0.015456030825826177,4,0.9709629800770546,0.006431866885106751,6,"{'C': 3593.813663804626, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.9994362745098041,0.0005443163389212452,4,0.993,0.0012747548783981996,1,0.9773605551876063,0.01926262946218601,2,0.9766666666666666,0.017795130420052204,1,0.9766795606146786,0.004181676248571768,1,"{'C': 10000.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,0
0.9948308823529413,0.004402877077218167,1,0.9884999999999999,0.004500000000000033,2,0.9639513885858593,0.025873218241109972,1,0.96,0.01527525231651945,2,0.9617170490286002,0.01454988868711387,2,"{'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.15,DT,1
0.9915943627450983,0.004851476247007546,2,0.9897499999999999,0.004430011286667337,1,0.9627289410162818,0.023694422976373614,2,0.97,0.023333333333333314,1,0.9659846205194924,0.014619173827072321,1,"{'max_depth': 8, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.15,DT,1
0.9974865196078431,0.0022014266000381405,3,0.9797499999999999,0.0069552138716217895,3,0.9797962191768654,0.013758766779063097,3,0.8833333333333334,0.044409708648247434,3,0.9284698384893156,0.025624882580929865,3,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.15,RF,1
0.9987671568627452,0.000529752069275765,2,0.9832500000000002,0.003921096785339529,1,0.980579898764597,0.017650670236210145,2,0.9066666666666666,0.02380476142847616,1,0.9419008545179764,0.013979401023053629,1,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 15, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.15,RF,1
0.9989093137254903,0.0005417027092968014,1,0.9810000000000001,0.0028939592256975464,2,0.9837094733738582,0.01437024840040982,1,0.8883333333333333,0.019436506316150983,2,0.9333813533831126,0.010529023011252097,2,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.15,RF,1
0.5996642156862745,0.19971869267633538,1,0.8772499999999999,0.05449999999999999,1,0.19316239316239317,0.38632478632478634,1,0.18833333333333332,0.37666666666666665,1,0.19071729957805908,0.3814345991561182,1,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (10, 10), 'max_fun': 15000, 'max_iter': 500, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",0.15,NN,1
0.9970833333333333,0.0031698767345294224,10,0.9865,0.005989574275355493,10,0.9644996940583477,0.022412040005018723,5,0.945,0.02273030282830976,10,0.9545372200357864,0.02015051929069024,10,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.9984877450980394,0.0016967193903927326,8,0.9890000000000001,0.004568916720624274,9,0.9593125875614698,0.02463299594489436,10,0.9683333333333334,0.008164965809277232,8,0.9636639980442793,0.014578060567225791,9,"{'C': 2.7825594022071245, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.998889705882353,0.0012638743656507745,5,0.99125,0.0035355339059327485,2,0.9658357228750519,0.020617814263088806,2,0.9766666666666666,0.006236095644623214,3,0.9711076044576735,0.01133370542463061,3,"{'C': 7.742636826811269, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.9980588235294118,0.0016679745445068034,9,0.9894999999999999,0.003221024681681307,8,0.9624764545686784,0.020118789813936794,7,0.9683333333333334,0.016996731711975955,8,0.965149294836781,0.010541180692984018,8,"{'C': 21.544346900318832, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.9989166666666666,0.001191831902305241,2,0.99175,0.0034095454242464743,1,0.9676414496011161,0.022038697388864877,1,0.9783333333333333,0.011303883305208767,2,0.9727577972488834,0.010928886210502085,1,"{'C': 59.94842503189409, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.998887254901961,0.0013680862321086122,6,0.99125,0.003952847075210474,2,0.962980297618634,0.023625588745696934,6,0.9800000000000001,0.012472191289246468,1,0.9712073650073372,0.012716868854890515,2,"{'C': 166.81005372000593, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.9988259803921569,0.0009147247964755173,7,0.99025,0.0024238399287081656,7,0.961112119467375,0.019410310529727106,9,0.975,0.01054092553389456,6,0.9678135122018878,0.007744458376846008,7,"{'C': 464.15888336127773, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.998904411764706,0.0013838948083022746,4,0.99125,0.004257346591481594,2,0.9657489853701327,0.02084796035324397,3,0.9766666666666666,0.0097182531580755,3,0.9710951638980067,0.013797137598246422,4,"{'C': 1291.5496650148827, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.9989117647058825,0.0013144752031105087,3,0.9905000000000002,0.0032210246816813007,6,0.9612475069557036,0.0223709339537531,8,0.9766666666666666,0.006236095644623214,3,0.9687188766948633,0.010210071751025509,6,"{'C': 3593.813663804626, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.9990637254901961,0.0009951885885586668,1,0.991,0.002423839928708163,5,0.9657000980036345,0.016565178974524624,4,0.975,0.009128709291752737,6,0.9702021813638518,0.007793479049135072,5,"{'C': 10000.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.15,LR,1
0.98870703125,0.007692075034804634,1,0.98675,0.005454356057317852,2,0.9709423911268213,0.005256474815171089,2,0.9625,0.024366985862022426,1,0.966580159753331,0.014173302832127073,2,"{'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.2,DT,0
0.9875390625,0.008823662904589741,2,0.9872500000000001,0.004834769901453437,1,0.973575909327414,0.0067663234911465005,1,0.9625,0.026809513236909045,1,0.9677672293468353,0.012678861548058624,1,"{'max_depth': 8, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.2,DT,0
0.9972548828125,0.002432741263834398,3,0.9799999999999999,0.005184110338331916,3,0.9762993844284166,0.014654015781538089,3,0.9225,0.017047727121232308,3,0.9485573621995453,0.013416438149651348,3,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.2,RF,0
0.9976123046875001,0.0022694039235206295,2,0.984,0.004636809247747856,1,0.9766913058967651,0.007710034277781036,2,0.9425000000000001,0.019921721813136516,1,0.9591959160471486,0.01202685293681573,1,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 15, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.2,RF,0
0.9977167968749999,0.0021653092851916357,1,0.9827499999999999,0.003391164991562647,2,0.9827987707224171,0.006780866311276322,1,0.93,0.01075290658380327,2,0.9556639922747399,0.008788755152117687,2,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.2,RF,0
0.98706640625,0.004811445640893548,1,0.975,0.005755432216610692,1,0.9427414935387327,0.026433467097324543,1,0.9324999999999999,0.010752906583803273,1,0.9373467432233534,0.013474167323454961,1,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (10, 10), 'max_fun': 15000, 'max_iter': 500, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",0.2,NN,0
0.999095703125,0.0006733495809779233,7,0.9872500000000001,0.0035707142142714313,10,0.9641052258262401,0.01055053085746294,9,0.9724999999999999,0.007499999999999973,10,0.9682784050231227,0.008843178370867111,10,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.2,LR,0
0.9992070312500001,0.0008245195319069867,4,0.99,0.0020916500663351843,5,0.9727434053166528,0.009756322154939654,2,0.9775,0.004999999999999982,9,0.9750807869273637,0.005131848697279037,6,"{'C': 2.7825594022071245, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.2,LR,0
